posx,posy,posz
4.726226,0.7511,6.6880174
4.726226,0.7511,6.6880174
4.726226,0.7511,6.6880174
4.726226,0.7511,6.6880174
4.726226,0.7511,6.6880174
4.726226,0.7511,6.6880174
4.726226,0.7511,6.6880174
4.326504,0.75110006,7.1354394
3.9934025,0.7511,7.5082912
3.5981183,0.75110006,7.9596386
3.2028341,0.7511001,8.410986
2.7416694,0.75110006,8.937558
2.3463852,0.7511001,9.388906
1.9511011,0.75110006,9.840253
1.5558169,0.7511001,10.2916
1.2264134,0.7511,10.667723
1.2264134,0.7511,10.667723
1.2264134,0.7511,10.667723
1.2264134,0.7511,10.667723
1.2264134,0.7511,10.667723
1.2264134,0.7511,10.667723
1.2264134,0.7511,10.667723
1.2264134,0.7511,10.667723
0.8311291,0.75110006,11.11907
0.6334869,0.7511,11.344744
0.61056924,0.7511,11.944276
0.58765155,0.7511,12.543808
0.5609143,0.75110006,13.243262
0.5379966,0.75110006,13.842794
0.5150789,0.75110006,14.442327
0.5038695,0.75110006,15.041735
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.141449
0.5038695,0.7511,15.341439
0.5038663,0.7511,15.941394
0.50386643,0.7511,16.541342
0.5038669,0.75110006,17.140907
0.50386703,0.75110006,17.840803
0.5038671,0.75110006,18.440622
0.5033854,0.75110006,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.5033854,0.7511,18.939537
0.70337546,0.7511,18.939537
1.1173917,0.7511,19.373766
1.531408,0.7511,19.807993
2.014427,0.75110006,20.314594
2.4284437,0.75110006,20.748821
2.84246,0.75110006,21.18305
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.400166
3.049468,0.7511,21.600155
3.4715536,0.7511,21.827066
4.070824,0.7511,21.820004
4.369504,0.7511,21.820004
4.941622,0.75110006,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.941622,0.7511,21.693117
4.845087,0.7511,21.719196
5.1432877,0.7511,21.75187
5.7016087,0.7511,21.820005
6.300151,0.75110006,21.820004
6.5588984,0.7511,21.820005
7.113496,0.7511001,21.59312
7.607827,0.7511,21.518211
8.004285,0.7511,21.571178
8.004285,0.7511,21.571178
8.004285,0.7511,21.571178
8.004285,0.7511,21.571178
8.004285,0.7511,21.571178
8.004285,0.7511,21.571178
8.004285,0.7511,21.571178
8.004285,0.7511,21.571178
8.004285,0.7511,21.771168
8.004285,0.7511,21.771168
7.959886,0.7511,21.68157
7.676532,0.7511,21.583075
7.176646,0.75110006,21.59251
6.8903074,0.7511,21.666962
6.4250097,0.7511,21.822952
5.825982,0.7511,21.820004
5.226937,0.7511,21.810097
4.92732,0.7511,21.795238
4.245837,0.75110006,21.820007
3.6481657,0.75110006,21.820005
3.399872,0.7511,21.813635
3.1938317,0.75110006,21.618254
3.1799967,0.7511,20.926847
3.1799967,0.7511,20.327393
3.179997,0.7511,19.728994
3.179997,0.7511,19.432215
3.179998,0.75110006,18.932365
3.179998,0.75110006,18.332636
3.179998,0.75110006,17.633202
3.179998,0.75110006,17.03457
3.179998,0.7511,16.736946
3.297958,0.7511001,16.211414
3.6201653,0.75110006,15.705306
3.689921,0.75110006,15.021199
3.715615,0.75110006,14.42178
3.7413092,0.75110006,13.82236
3.7670033,0.75110006,13.22294
3.7969797,0.75110006,12.523618
3.8269563,0.75110006,11.824295
4.0738153,0.7511001,11.277463
4.3206744,0.75110006,10.730632
4.5675335,0.7511001,10.183801
5.020108,0.7511,9.181276
5.020108,0.7511,9.181276
5.2867603,0.75110006,8.643818
5.5978546,0.7511001,8.016785
5.8200645,0.75110006,7.568903
6.1311584,0.7511001,6.9418693
6.2644844,0.7511,6.6731405
6.487947,0.7511001,6.2258825
6.800794,0.7511001,5.5997214
7.068949,0.75110006,5.063012
7.337104,0.7511001,4.526303
7.5605664,0.7511,4.079045
7.669675,0.7511001,3.5911205
7.800605,0.75110006,3.005611
7.910438,0.7511,2.4157798
7.98366,0.7511,2.0225592
8.095767,0.75110006,1.4331559
8.170505,0.75110006,1.0402204
8.170505,0.7511,1.0402204
8.170505,0.7511,1.0402204
8.170505,0.7511,1.0402204
8.170505,0.7511,1.0402204
7.9705143,0.7511,1.0402204
8.011188,0.7511,1.438127
7.9419775,0.7511,2.0340917
7.895838,0.7511,2.4314017
7.8049655,0.7511,3.02445
7.7140937,0.7511,3.6174984
7.7098975,0.75110006,4.117456
7.704024,0.7511,4.817396
7.6981497,0.75110006,5.5173364
7.689758,0.7511,6.5172515
7.684723,0.7511,7.1172004
7.6822057,0.7511,7.417175
7.43408,0.75110006,7.963433
7.1859546,0.7511001,8.50969
6.937829,0.75110006,9.055948
6.648349,0.7511001,9.69325
6.5242863,0.7511,9.966378
6.302276,0.7511001,10.414359
5.9914618,0.7511001,11.041532
5.7250495,0.75110006,11.579108
5.458637,0.7511001,12.116684
5.236627,0.75110006,12.564665
4.968472,0.75110006,13.101375
4.700317,0.7511001,13.638083
4.4321623,0.75110006,14.174793
4.164007,0.7511001,14.711502
3.9405448,0.7511,15.15876
3.6527138,0.75110006,15.68518
3.3642201,0.75110006,16.210161
3.178652,0.75110006,16.582422
3.1799974,0.75110006,17.18201
3.1799974,0.75110006,17.881521
3.1799974,0.75110006,18.48047
3.1799974,0.75110006,18.976284
3.1799977,0.75110006,19.476093
3.1799977,0.75110006,20.075743
3.1799977,0.75110006,20.774792
3.1799977,0.75110006,21.370453
3.1918275,0.7511,21.615423
3.5872962,0.7511,21.820015
4.1863565,0.75110006,21.820004
4.7857933,0.75110006,21.810186
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.085417,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.2854066,0.7511,21.79546
5.085417,0.7511,21.79546
4.7317567,0.7511001,22.14887
4.2366323,0.7511001,22.643646
4.024436,0.7511,22.855692
3.6278865,0.75110006,23.30593
3.2313375,0.7511001,23.756166
2.7686973,0.75110006,24.28144
2.3721483,0.7511001,24.731678
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.1077824,0.7511,25.031836
2.547553,0.75110006,25.43996
2.948297,0.75110006,25.886467
3.3490407,0.75110006,26.332975
3.682994,0.7511,26.705063
4.28239,0.75110006,26.731297
4.8817863,0.75110006,26.75753
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
5.9806795,0.7511,26.805626
6.17777,0.75110006,26.23895
6.309164,0.75110006,25.861168
6.7104464,0.75110006,26.159409
7.2722416,0.7511,26.576946
7.432755,0.7511,26.696241
7.0331583,0.75110006,27.143776
6.6335616,0.7511001,27.59131
6.2339654,0.75110006,28.038843
5.900968,0.75110006,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
5.900968,0.7511,28.411789
6.1629333,0.75110006,28.951546
6.293916,0.7511,29.221424
6.701306,0.75110006,29.661877
7.448186,0.7511,30.469372
7.448186,0.7511,30.469372
7.516084,0.7511,30.54278
7.1110506,0.75110006,30.9854
6.7060175,0.7511001,31.428019
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.3684893,0.7511,31.79687
6.381233,0.75110006,32.3967
6.393977,0.75110006,32.99654
5.882274,0.7511001,33.309784
5.370571,0.75110006,33.62303
4.858868,0.7511001,33.93628
4.3471656,0.75110006,34.249527
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
4.091314,0.7511,34.406155
3.891324,0.7511,34.406155
3.4639041,0.75110006,34.827194
3.0364842,0.7511001,35.248238
2.642206,0.75110006,35.700462
2.1822145,0.7511001,36.22806
1.8951777,0.75110006,36.754913
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.7516594,0.7511,37.01834
1.9516494,0.7511,37.01834
2.5283628,0.75110006,37.183765
3.1050763,0.75110006,37.34919
3.5856707,0.7511,37.487045
4.185402,0.7511,37.496128
4.7554226,0.75110006,37.496613
5.254744,0.7511,37.496616
5.851719,0.75110006,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.9500394,0.7511,37.496616
5.7500496,0.7511,37.496616
5.1505303,0.75110006,37.496616
4.551717,0.75110006,37.496616
4.058433,0.7511,37.49612
3.5946105,0.7511,37.11555
3.130788,0.7511,36.73498
2.6669657,0.7511,36.354412
2.2804468,0.75110006,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.2804468,0.7511,36.037273
2.1066582,0.7511,36.281788
1.6946352,0.75110006,35.84567
1.2826118,0.75110006,35.40955
0.8019179,0.75110006,34.90074
0.75585645,0.75110006,34.302544
0.709795,0.75110006,33.70434
0.6637336,0.75110006,33.106144
0.61767215,0.75110006,32.507946
0.57928765,0.75110006,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
0.57928765,0.7511,32.009445
1.179232,0.7511,32.003895
1.4882727,0.75110006,31.48964
1.7973133,0.7511001,30.975384
2.106354,0.75110006,30.46113
2.4153943,0.7511001,29.946875
2.5699146,0.7511,29.689747
2.7758548,0.7511001,29.234156
3.022983,0.75110006,28.687447
3.2289233,0.7511001,28.231855
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.270111,0.7511,28.140736
3.5172393,0.75110006,27.594027
3.7231796,0.7511,27.138435
3.740274,0.7511,26.53871
3.7573683,0.7511,25.938982
3.7773118,0.75110006,25.239302
3.7944062,0.75110006,24.639576
3.8115005,0.75110006,24.039848
3.828595,0.75110006,23.440123
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.831444,0.7511,23.340168
3.631454,0.7511,23.340168
3.4997802,0.7511,22.754826
3.3681064,0.7511,22.169483
3.3022697,0.7511,21.876812
3.1793244,0.7511,21.383234
3.1799972,0.75110006,20.883497
3.1799972,0.75110006,20.28414
3.1799972,0.75110006,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.686823
3.1799972,0.7511,19.488762
3.179998,0.7511,18.888948
3.179998,0.7511,18.289228
3.179998,0.7511,17.689705
3.179998,0.75110006,16.99134
3.179998,0.7511,16.694227
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.45044
3.179998,0.7511,16.25045
3.6154032,0.7511,16.179974
4.211463,0.7511,16.179993
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.6326537,0.7511,16.19927
4.8326435,0.7511,16.19927
5.1309247,0.7511,16.2312
5.692712,0.7511,16.17999
6.2872705,0.7511,16.179993
6.6206923,0.7511,16.194546
6.8220897,0.7511,16.551374
6.8200026,0.75110006,17.251019
6.8200026,0.7511,17.750286
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
6.8200026,0.7511,17.94942
7.0199924,0.7511,17.94942
7.1564054,0.7511001,17.468416
7.320101,0.75110006,16.891209
7.4573784,0.7511001,16.307156
7.617535,0.7511001,15.625759
7.2462935,0.75110006,15.154438
6.936926,0.75110006,14.76167
6.5656843,0.75110006,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.5656843,0.7511,14.290349
6.365694,0.7511,14.290349
6.0450506,0.75110006,13.906731
5.6602783,0.75110006,13.446389
5.2755065,0.7511,12.986048
4.8557525,0.7511,12.557363
4.3660393,0.75110006,12.057231
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
4.016244,0.7511,11.699993
3.8162541,0.7511,11.699993
3.819798,0.75110006,11.100034
3.8233418,0.75110006,10.500074
3.8268857,0.75110006,9.900115
3.8310204,0.75110006,9.200162
3.8345642,0.75110006,8.600203
3.8381083,0.75110006,8.000243
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.8386989,0.7511,7.90025
3.6387088,0.7511,7.90025
3.3253856,0.7511,7.388593
3.012062,0.7511,6.8769364
2.8554006,0.7511,6.6211085
2.4704995,0.75110006,6.1608744
2.0855987,0.75110006,5.70064
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.764848,0.7511,5.317112
1.564858,0.7511,5.317112
1.209708,0.7511,4.8335495
0.85455793,0.7511,4.3499875
0.61779124,0.7511,4.0276127
0.65812176,0.7511,3.4289997
0.6984523,0.7511,2.8303866
0.73878276,0.7511,2.2317736
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.758948,0.7511,1.9324671
0.95893806,0.7511,1.9324671
0.95893806,0.7511,1.9324671
0.812834,0.75110006,2.5143757
0.66673005,0.7511001,3.0962844
0.5449767,0.7511,3.5812082
0.5354668,0.75110006,4.1811028
0.52595687,0.75110006,4.7809973
0.51644695,0.75110006,5.3808923
0.506937,0.75110006,5.980787
0.5038673,0.75110006,6.580668
0.50386834,0.75110006,7.2798166
0.50386614,0.75110006,7.879774
0.5038662,0.75110006,8.479727
0.5033819,0.75110006,9.079661
0.503382,0.75110006,9.779578
0.50338215,0.75110006,10.379472
0.5033842,0.7511,10.978703
0.5033843,0.7511,11.278221
0.5033816,0.7511,11.878178
0.50338167,0.7511,12.478129
0.5033821,0.7511,13.077916
0.5033821,0.7511,13.677842
0.50338215,0.75110006,14.3777
0.5038697,0.75110006,14.976479
0.7468131,0.75110006,15.525062
0.9897566,0.75110006,16.073643
1.2731907,0.7511,16.713655
1.606563,0.7511,17.212482
1.9399353,0.7511,17.711308
2.1621835,0.7511,18.043858
2.2023895,0.75110006,18.542213
2.2586782,0.7511,19.239912
2.2988842,0.75110006,19.738268
2.5695546,0.75110006,20.273712
2.8402252,0.75110006,20.809158
3.1108959,0.7511,21.344603
3.3154516,0.7511,21.895748
3.5654712,0.7511,22.441141
3.732151,0.7511,22.804737
4.0698457,0.75110006,23.173433
4.542618,0.7511,23.68961
4.947851,0.7511,24.132046
5.3697915,0.7511,24.558578
5.862056,0.75110006,25.0562
6.213673,0.7511,25.411644
6.6376224,0.7511,25.83618
7.061572,0.7511,26.260715
7.485522,0.7511,26.685251
7.5777717,0.75110006,27.176643
7.688472,0.75110006,27.766312
7.8176217,0.7511,28.45426
7.9052787,0.7511,29.04779
7.9929357,0.7511,29.641323
8.017504,0.75110006,30.340132
8.0275755,0.75110006,30.940018
8.035969,0.7511,31.439922
8.078411,0.75110006,31.938093
8.129342,0.75110006,32.535896
8.089714,0.7511,33.146317
8.079587,0.7511,33.32179
8.079587,0.7511,33.32179
8.079587,0.7511,33.32179
8.079587,0.7511,33.32179
8.079587,0.7511,33.32179
8.079587,0.7511,33.32179
8.079587,0.7511,33.32179
8.079587,0.7511,33.32179
8.079587,0.7511,33.52178
8.079587,0.7511,33.52178
8.079587,0.7511,33.52178
8.079587,0.7511,33.52178
8.079587,0.7511,33.52178
8.079587,0.7511,33.52178
8.079587,0.7511,33.52178
8.079587,0.7511,33.721767
8.079587,0.7511,33.721767
8.067956,0.75110006,33.12191
8.054388,0.75110006,32.422077
8.044696,0.75110006,31.922197
8.043261,0.75110006,31.32223
8.041824,0.75110006,30.722261
8.0406275,0.7511,30.222286
7.970838,0.7511,29.62639
7.9010487,0.7511,29.030493
7.839701,0.7511,28.433668
7.7783537,0.7511,27.836842
7.7067814,0.75110006,27.140547
7.383359,0.7511,26.759268
6.9305677,0.75110006,26.22548
6.5424614,0.75110006,25.767944
6.1220016,0.75110006,25.339952
5.631465,0.7511,24.840628
5.2810817,0.7511,24.483967
4.8572636,0.7511,24.0593
4.433445,0.7511,23.634634
4.009627,0.7511,23.209967
3.7508645,0.7511,22.668665
3.492102,0.7511,22.127365
3.3627207,0.7511,21.856716
3.1783466,0.75110006,21.56763
3.1799972,0.75110006,20.868578
3.1799972,0.75110006,20.269169
3.1799972,0.75110006,19.671032
3.179998,0.75110006,19.071201
3.179998,0.75110006,18.47145
3.179998,0.75110006,17.771935
3.179998,0.75110006,17.172958
3.179998,0.75110006,16.676893
3.3349926,0.7511001,16.156715
3.656199,0.75110006,15.64997
3.720826,0.7511,14.965645
3.7415645,0.7511,14.366034
3.762303,0.7511,13.766421
3.783042,0.7511,13.16681
3.807237,0.75110006,12.467263
3.8279757,0.75110006,11.867652
4.0716047,0.7511001,11.319374
4.3152337,0.75110006,10.771095
4.5994678,0.75110006,10.131437
